1,-0.87542,0.99072,-0.19631,0.94024,0.58808,1.1848,1.446,1.444,0.84227,0.76637,0.98153,0.038537,-0.6709,0.97243,-0.0075652,0.88404,0.34584,1.4038,2.0908,2.0851,0.70942,0.83121,0.20338,1.6633,3.0233,3.0108,0.59753,0.17026,1.1521,-0.8231,-0.51482,-1.0372,-1.2658,-1.2641,-0.73735,0.93151,0.58262,1.1738,1.4326,1.4306,0.83446
1,-0.8933,1.6494,1.1384,1.4869,1.7904,1.5281,1.4768,1.9646,1.0102,0.79799,2.7205,1.2959,-0.71285,4.4872,1.4753,2.2109,3.2057,2.3351,2.1809,3.8596,1.0206,3.2874,5.7396,3.5682,3.2208,7.5826,1.031,-1.6773,11.924,-1.3283,-1.5994,-1.365,-1.3192,-1.755,-0.90245,2.4525,2.9532,2.5204,2.4358,3.2404,1.6663
1,-0.87154,2.2549,2.2956,1.3364,1.8674,1.3979,1.3523,1.6734,1.8623,0.75957,5.0845,5.2697,-0.662,11.465,12.097,1.7859,3.4871,1.9541,1.8287,2.8004,3.4681,2.3867,6.5116,2.7315,2.473,4.6863,6.4586,-4.5113,14.701,-1.1647,-1.6275,-1.2183,-1.1786,-1.4585,-1.6231,3.0134,4.2107,3.152,3.0493,3.7734,4.1992
1,-0.21469,0.475,0.33326,1.5988,0.81442,0.99026,0.97379,1.4528,1.4039,0.046093,0.22563,0.11106,-0.0098959,0.10717,0.037012,2.5562,0.66327,0.98061,0.94827,2.1105,1.9711,4.0869,0.54018,0.97105,0.92342,3.0661,2.7673,-0.033986,2.561,-0.34325,-0.17485,-0.2126,-0.20907,-0.3119,-0.30142,0.75944,0.38685,0.47037,0.46255,0.69007,0.66688
1,-0.76128,0.20159,-0.97352,0.43079,0.056302,0.38434,0.66228,0.68473,0.33902,0.57955,0.040638,0.94774,-0.4412,0.0081922,-0.92264,0.18558,0.0031699,0.14772,0.43861,0.46886,0.11494,0.079946,0.00017847,0.056773,0.29048,0.32105,0.038966,0.1494,0.0014332,-0.32795,-0.042862,-0.29259,-0.50418,-0.52128,-0.25809,0.086843,0.01135,0.077479,0.13351,0.13804,0.068343
1,-1.2259,1.745,0.98328,1.789,1.7702,2.0944,1.3618,1.8291,1.4586,1.5028,3.0449,0.96684,-1.8422,5.3133,0.95068,3.2005,3.1334,4.3866,1.8545,3.3456,2.1274,5.7256,5.5467,9.1873,2.5254,6.1195,3.1029,-2.1033,24.096,-2.1931,-2.17,-2.5675,-1.6694,-2.2422,-1.788,3.1217,3.0889,3.6547,2.3763,3.1917,2.5451
1,-0.13042,0.17884,0.50069,1.6608,1.1867,1.0263,1.7279,1.0315,1.1611,0.017011,0.031985,0.25069,-0.0022186,0.0057204,0.12552,2.7582,1.4083,1.0532,2.9857,1.0639,1.3482,4.5807,1.6713,1.0809,5.1591,1.0974,1.5654,-0.011679,4.1858,-0.21661,-0.15478,-0.13385,-0.22536,-0.13453,-0.15144,0.29702,0.21224,0.18354,0.30903,0.18447,0.20766
1,-0.37149,1.1261,0.57669,2.2962,1.9631,1.9611,1.8309,1.619,1.6618,0.13801,1.2682,0.33257,-0.051269,1.4281,0.19179,5.2723,3.8537,3.846,3.3521,2.6211,2.7617,12.106,7.5652,7.5424,6.1372,4.2435,4.5896,-0.24126,43.544,-0.853,-0.72927,-0.72854,-0.68015,-0.60144,-0.61737,2.5858,2.2107,2.2085,2.0618,1.8232,1.8715
1,0.92482,-1.8504,-2.0252,0.99113,1.1829,1.0472,0.87145,0.62954,1.2353,0.8553,3.424,4.1014,0.791,-6.3357,-8.306,0.98233,1.3993,1.0966,0.75942,0.39632,1.5259,0.97361,1.6552,1.1483,0.6618,0.2495,1.8849,3.4657,0.832,0.91662,1.094,0.96845,0.80594,0.58222,1.1424,-1.834,-2.1888,-1.9377,-1.6125,-1.1649,-2.2857
1,0.27144,-0.61179,-0.35805,0.9083,1.0579,0.87283,1.5036,0.78633,1.3518,0.073678,0.37428,0.1282,0.019999,-0.22898,-0.045903,0.82502,1.1192,0.76184,2.2607,0.61832,1.8273,0.74936,1.184,0.66496,3.3991,0.48621,2.4701,0.059459,1.3405,0.24655,0.28716,0.23692,0.40812,0.21344,0.36692,-0.55569,-0.64723,-0.53399,-0.91986,-0.48107,-0.827
1,-0.29957,-0.0070457,-0.76761,0.026653,0.78628,0.90367,0.59395,0.066551,0.43955,0.089743,4.9642e-05,0.58922,-0.026884,-3.4976e-07,-0.45229,0.00071039,0.61823,0.81661,0.35277,0.0044291,0.19321,1.8934e-05,0.4861,0.73795,0.20953,0.00029476,0.084924,-0.0016202,0.00032904,-0.0079845,-0.23555,-0.27071,-0.17793,-0.019937,-0.13168,-0.00018779,-0.0055399,-0.006367,-0.0041848,-0.0004689,-0.003097
1,-0.24453,-0.67885,-1.8934,0.65945,0.68949,0.61789,1.1672,1.228,1.2494,0.059793,0.46083,3.5849,-0.014621,-0.31284,-6.7876,0.43487,0.4754,0.38179,1.3623,1.5079,1.561,0.28677,0.32778,0.23591,1.5901,1.8516,1.9503,-0.31429,0.50309,-0.16125,-0.1686,-0.15109,-0.28541,-0.30027,-0.30551,-0.44766,-0.46806,-0.41946,-0.79234,-0.8336,-0.84815
1,0.8176,-1.1358,-0.76733,1.3463,1.2812,0.98373,1.0234,1.3755,1.5488,0.66847,1.2901,0.58879,0.54654,-1.4652,-0.4518,1.8124,1.6415,0.96773,1.0474,1.8919,2.3988,2.44,2.1032,0.95199,1.0719,2.6023,3.7152,0.71257,3.6994,1.1007,1.0475,0.8043,0.83675,1.1246,1.2663,-1.5291,-1.4552,-1.1173,-1.1624,-1.5623,-1.7591
1,-0.34626,0.84656,0.63434,1.8002,1.5616,1.6779,1.7322,1.5278,1.7286,0.1199,0.71667,0.40239,-0.041516,0.6067,0.25525,3.2408,2.4386,2.8152,3.0006,2.3343,2.9881,5.8342,3.8082,4.7236,5.1978,3.5664,5.1653,-0.18595,21.579,-0.62335,-0.54073,-0.58098,-0.59981,-0.52903,-0.59856,1.524,1.322,1.4204,1.4664,1.2934,1.4634
1,0.66567,-0.46808,0.13283,2.0638,1.665,1.4874,1.3397,1.9107,1.5735,0.44312,0.2191,0.017643,0.29497,-0.10256,0.0023434,4.2594,2.7724,2.2123,1.7948,3.6509,2.476,8.7908,4.6161,3.2904,2.4045,6.9759,3.8962,-0.041387,20.588,1.3738,1.1084,0.9901,0.8918,1.2719,1.0475,-0.96605,-0.77938,-0.69621,-0.62709,-0.89438,-0.73655
1,-0.016105,-0.83608,-0.72101,0.67692,0.99059,0.85703,0.9721,1.3358,1.2282,0.00025937,0.69902,0.51985,-4.1772e-06,-0.58443,-0.37481,0.45822,0.98127,0.73449,0.94497,1.7845,1.5085,0.31018,0.97204,0.62948,0.9186,2.3838,1.8528,-0.0097084,0.91657,-0.010902,-0.015954,-0.013802,-0.015656,-0.021514,-0.019781,-0.56595,-0.82821,-0.71654,-0.81275,-1.1169,-1.0269
1,0.028197,0.32529,0.73361,1.9202,1.831,1.988,1.9632,2.3937,1.6498,0.00079509,0.10581,0.53818,2.2419e-05,0.034419,0.39482,3.6871,3.3524,3.9523,3.8543,5.7297,2.7218,7.08,6.1381,7.8572,7.5669,13.715,4.4905,0.0067289,54.19,0.054144,0.051628,0.056057,0.055358,0.067495,0.04652,0.62461,0.59559,0.64668,0.63862,0.77864,0.53666
1,0.55817,0.1222,1.2782,1.2038,1.4634,1.4031,1.6465,1.1587,1.7656,0.31155,0.014932,1.6339,0.1739,0.0018247,2.0884,1.4491,2.1417,1.9687,2.7108,1.3425,3.1172,1.7444,3.1342,2.7624,4.4633,1.5555,5.5037,0.087184,8.3256,0.67192,0.81685,0.78317,0.919,0.64673,0.98549,0.1471,0.17883,0.17146,0.20119,0.14159,0.21575
1,-0.49675,-0.092183,-1.2921,1.0804,1.1239,1.1686,1.1209,0.7878,0.98377,0.24676,0.0084978,1.6695,-0.12258,-0.00078335,-2.1571,1.1672,1.2631,1.3656,1.2565,0.62063,0.9678,1.2609,1.4195,1.5957,1.4084,0.48894,0.95209,-0.059167,1.2326,-0.53666,-0.55828,-0.58048,-0.55682,-0.39134,-0.48868,-0.099591,-0.1036,-0.10772,-0.10333,-0.072622,-0.090687
1,-0.93901,0.68523,-0.27485,0.21551,0.51589,0.8731,0.18372,0.3204,0.87666,0.88174,0.46955,0.075543,-0.82796,0.32175,-0.020763,0.046442,0.26615,0.7623,0.033754,0.10266,0.76854,0.010009,0.1373,0.66557,0.0062013,0.032891,0.67375,0.17685,0.0050092,-0.20236,-0.48443,-0.81985,-0.17252,-0.30086,-0.82319,0.14767,0.35351,0.59828,0.12589,0.21955,0.60072
1,-0.97182,0.15212,-1.4644,0.85714,0.4947,0.047304,0.67164,0.81743,0.91068,0.94444,0.023142,2.1444,-0.91782,0.0035205,-3.1402,0.73469,0.24473,0.0022377,0.4511,0.66819,0.82933,0.62973,0.12107,0.00010585,0.30297,0.5462,0.75526,0.21649,0.010029,-0.83299,-0.48076,-0.045971,-0.65271,-0.7944,-0.88502,0.13039,0.075256,0.0071961,0.10217,0.12435,0.13854
1,-0.48712,1.4774,1.6668,1.6822,2.1719,1.7998,1.9876,2.3269,1.5282,0.23729,2.1827,2.7783,-0.11559,3.2248,4.631,2.8298,4.7172,3.2391,3.9505,5.4145,2.3355,4.7602,10.245,5.8296,7.8518,12.599,3.5692,-1.1996,46.475,-0.81943,-1.058,-0.8767,-0.96819,-1.1335,-0.74443,2.4853,3.2088,2.659,2.9365,3.4378,2.2578
1,1.1346,-0.26621,1.3509,0.94488,0.78508,0.86731,1.5663,1.5961,1.3512,1.2874,0.070866,1.825,1.4608,-0.018865,2.4655,0.89279,0.61635,0.75223,2.4534,2.5476,1.8258,0.84358,0.48388,0.65242,3.8428,4.0664,2.4671,-0.40805,2.1734,1.0721,0.89079,0.9841,1.7772,1.811,1.5332,-0.25153,-0.20899,-0.23089,-0.41697,-0.4249,-0.35971
1,0.59914,-0.468,0.11875,1.0526,1.3282,1.4567,1.6831,1.6685,1.5863,0.35897,0.21902,0.014102,0.21507,-0.1025,0.0016747,1.108,1.7641,2.1221,2.8329,2.7839,2.5162,1.1663,2.3431,3.0914,4.7682,4.645,3.9914,-0.033298,9.0728,0.63066,0.79577,0.87279,1.0084,0.99967,0.95039,-0.49262,-0.62159,-0.68175,-0.7877,-0.78086,-0.74237
1,-0.76595,0.336,-0.31022,0.92969,0.66901,0.15119,0.09897,0.31557,0.054748,0.58668,0.11289,0.096237,-0.44937,0.037933,-0.029855,0.86433,0.44757,0.022858,0.009795,0.099583,0.0029974,0.80356,0.29943,0.0034558,0.00096941,0.031425,0.0001641,0.079838,0.00016079,-0.7121,-0.51243,-0.1158,-0.075806,-0.24171,-0.041934,0.31238,0.22479,0.050799,0.033254,0.10603,0.018395
1,-0.28923,1.6323,1.9303,1.2722,0.93267,0.9131,1.286,1.6614,1.0591,0.083657,2.6643,3.7262,-0.024196,4.3489,7.193,1.6186,0.86988,0.83374,1.6539,2.7602,1.1216,2.0593,0.81131,0.76129,2.127,4.5858,1.1878,-0.91134,2.4517,-0.36798,-0.26976,-0.2641,-0.37197,-0.48053,-0.30632,2.0767,1.5224,1.4904,2.0992,2.7118,1.7287
1,1.642,-0.44944,1.5281,1.6058,2.3451,2.3082,2.3671,1.8916,2.4257,2.6961,0.202,2.3351,4.4268,-0.090785,3.5684,2.5785,5.4995,5.328,5.6029,3.5783,5.8839,4.1404,12.897,12.298,13.262,6.769,14.272,-1.1277,94.407,2.6366,3.8506,3.7901,3.8866,3.106,3.9829,-0.72169,-1.054,-1.0374,-1.0638,-0.85018,-1.0902
1,0.67054,-0.94514,-0.75344,0.4161,0.41783,0.94261,0.36262,0.28702,0.678,0.44962,0.8933,0.56767,0.30149,-0.8443,-0.4277,0.17314,0.17458,0.88852,0.13149,0.082383,0.45969,0.072041,0.072944,0.83753,0.047681,0.023646,0.31167,0.47749,0.011564,0.27901,0.28017,0.63206,0.24315,0.19246,0.45463,-0.39327,-0.39491,-0.89091,-0.34273,-0.27128,-0.64081
1,1.2005,-0.40082,1.1463,1.8876,1.9899,1.0745,1.0875,1.5938,1.7699,1.4412,0.16066,1.3139,1.7302,-0.064395,1.5061,3.563,3.9596,1.1546,1.1826,2.54,3.1325,6.7254,7.879,1.2406,1.2861,4.0482,5.5442,-0.55158,12.38,2.2661,2.3888,1.2899,1.3055,1.9133,2.1248,-0.75658,-0.79758,-0.43068,-0.43588,-0.63881,-0.70941
1,0.18321,0.37544,0.74368,2.1826,2.1324,1.6768,1.7493,1.7272,2.0134,0.033566,0.14096,0.55305,0.0061495,0.052921,0.41129,4.7636,4.5471,2.8115,3.0601,2.9834,4.0537,10.397,9.6963,4.7143,5.353,5.153,8.1618,0.051153,47.474,0.39987,0.39068,0.3072,0.32049,0.31645,0.36887,0.81943,0.80059,0.62953,0.65676,0.64848,0.75591
1,0.49084,-1.1551,-0.90218,0.74007,1.5746,1.6924,0.81289,1.0339,1.3885,0.24093,1.3343,0.81393,0.11826,-1.5412,-0.73431,0.54771,2.4794,2.8642,0.66079,1.069,1.9279,0.40535,3.904,4.8475,0.53715,1.1052,2.6769,0.51152,2.3015,0.36326,0.77289,0.83071,0.399,0.50749,0.68153,-0.85487,-1.8188,-1.9549,-0.93898,-1.1943,-1.6039
1,1.5435,-2.0521,-1.1934,0.46231,0.39137,0.32511,0.25819,0.96454,0.35416,2.3823,4.2113,1.4242,3.6771,-8.6421,-1.6997,0.21373,0.15317,0.1057,0.066661,0.93034,0.12543,0.09881,0.059945,0.034362,0.017211,0.89736,0.044422,3.78,0.005188,0.71357,0.60407,0.5018,0.39851,1.4888,0.54664,-0.94873,-0.80314,-0.66717,-0.52984,-1.9794,-0.72678
1,-1.2274,0.65594,-0.92166,1.2076,0.85221,1.2397,1.4999,1.2197,1.4974,1.5064,0.43026,0.84946,-1.8489,0.28223,-0.78292,1.4582,0.72627,1.5368,2.2497,1.4877,2.2422,1.7609,0.61893,1.9051,3.3744,1.8145,3.3575,0.74201,3.4948,-1.4821,-1.046,-1.5215,-1.8409,-1.497,-1.8378,0.7921,0.559,0.81315,0.98385,0.80005,0.98221
1,-0.021498,0.046818,0.29912,1.5424,1.0872,1.9937,1.8661,1.3829,1.7508,0.00046215,0.002192,0.089472,-9.9352e-06,0.00010262,0.026763,2.379,1.182,3.9748,3.4823,1.9124,3.0653,3.6695,1.285,7.9246,6.4982,2.6445,5.3667,-0.00030106,15.105,-0.033158,-0.023372,-0.04286,-0.040117,-0.029729,-0.037638,0.072213,0.0509,0.093342,0.087367,0.064744,0.081969
1,0.74402,-0.70342,-0.30604,1.25,1.1849,0.98845,1.1247,0.9281,1.453,0.55357,0.4948,0.093663,0.41186,-0.34805,-0.028665,1.5625,1.4041,0.97703,1.2649,0.86138,2.1111,1.9531,1.6637,0.96575,1.4226,0.79945,3.0674,0.16017,2.2205,0.93002,0.88162,0.73543,0.83679,0.69053,1.081,-0.87927,-0.83351,-0.6953,-0.79113,-0.65285,-1.0221
1,-0.63739,0.79439,0.47764,0.89667,1.5577,1.1817,0.85286,0.93026,1.4706,0.40626,0.63106,0.22814,-0.25895,0.50131,0.10897,0.80402,2.4264,1.3965,0.72737,0.86539,2.1628,0.72094,3.7796,1.6503,0.62035,0.80504,3.1807,-0.24184,1.9259,-0.57153,-0.99286,-0.75323,-0.5436,-0.59294,-0.93737,0.71231,1.2374,0.93876,0.67751,0.73899,1.1683
1,0.2762,-0.43678,-0.64433,0.63555,0.52769,0.73869,0.33499,1.1798,0.41049,0.076284,0.19078,0.41517,0.021069,-0.083329,-0.26751,0.40392,0.27846,0.54566,0.11222,1.392,0.1685,0.25671,0.14694,0.40307,0.037594,1.6424,0.069167,0.077731,0.040193,0.17554,0.14575,0.20402,0.092524,0.32587,0.11337,-0.2776,-0.23049,-0.32265,-0.14632,-0.51533,-0.17929
1,-0.99845,1.7839,0.73652,1.6277,1.8143,1.1077,1.2073,1.5325,1.0182,0.99691,3.1824,0.54246,-0.99536,5.6772,0.39953,2.6493,3.2917,1.227,1.4575,2.3485,1.0368,4.3123,5.9722,1.3591,1.7596,3.599,1.0557,-1.3119,6.1622,-1.6252,-1.8115,-1.106,-1.2054,-1.5301,-1.0167,2.9037,3.2366,1.976,2.1537,2.7338,1.8165
1,0.046684,-0.51453,-0.72425,0.24991,0.89004,0.66962,0.3427,1.1419,0.2934,0.0021794,0.26474,0.52454,0.00010175,-0.13621,-0.3799,0.062456,0.79217,0.4484,0.11745,1.3039,0.086083,0.015609,0.70506,0.30026,0.040249,1.4888,0.025257,0.017397,0.017101,0.011667,0.041551,0.031261,0.015999,0.053308,0.013697,-0.12859,-0.45795,-0.34454,-0.17633,-0.58752,-0.15096
1,0.099929,-1.0731,-1.3495,1.0716,0.65695,1.1512,0.62455,1.1901,0.9476,0.0099857,1.1515,1.8211,0.00099786,-1.2356,-2.4575,1.1483,0.43159,1.3254,0.39006,1.4165,0.89794,1.2305,0.28353,1.5258,0.24361,1.6858,0.85088,0.1447,0.57085,0.10708,0.065649,0.11504,0.06241,0.11893,0.094692,-1.1499,-0.70496,-1.2354,-0.67018,-1.2771,-1.0168
1,1.2587,-2.1001,-1.6279,1.0865,0.41632,0.97193,0.74887,0.80903,1.219,1.5843,4.4103,2.6501,1.9941,-9.2619,-4.314,1.1804,0.17333,0.94464,0.5608,0.65453,1.486,1.2824,0.07216,0.91813,0.41997,0.52953,1.8114,4.303,0.32468,1.3675,0.52402,1.2233,0.94258,1.0183,1.5343,-2.2816,-0.87431,-2.0411,-1.5727,-1.699,-2.56
1,1.4225,-1.2059,0.61716,2.2321,2.2793,1.3157,1.3151,1.4414,1.7788,2.0234,1.4542,0.38088,2.8783,-1.7536,0.23506,4.9821,5.1954,1.7311,1.7294,2.0778,3.1641,11.12,11.842,2.2777,2.2743,2.995,5.6283,-1.0586,22.571,3.175,3.2423,1.8716,1.8707,2.0504,2.5303,-2.6916,-2.7486,-1.5866,-1.5858,-1.7382,-2.145
1,-0.33985,-0.18261,-0.63131,0.69456,0.24986,0.81023,0.84042,0.83431,0.69001,0.1155,0.033348,0.39856,-0.039251,-0.0060897,-0.25161,0.48241,0.062429,0.65648,0.7063,0.69607,0.47611,0.33507,0.015598,0.5319,0.59359,0.58074,0.32852,-0.03918,0.068028,-0.23604,-0.084913,-0.27535,-0.28561,-0.28354,-0.2345,-0.12684,-0.045627,-0.14796,-0.15347,-0.15236,-0.126
1,-0.99858,0.94849,-0.57353,0.20849,0.080404,0.30446,0.62679,0.97442,0.71339,0.99716,0.89963,0.32894,-0.99575,0.85329,-0.18866,0.043468,0.0064648,0.092698,0.39286,0.9495,0.50893,0.0090625,0.00051979,0.028223,0.24624,0.92521,0.36306,0.54322,0.0022238,-0.20819,-0.08029,-0.30403,-0.6259,-0.97304,-0.71238,0.19775,0.076262,0.28878,0.5945,0.92423,0.67664
1,0.64574,-1.5074,-1.3896,0.79873,1.0719,0.8428,1.1542,0.84964,0.69512,0.41698,2.2723,1.931,0.26926,-3.4254,-2.6834,0.63797,1.149,0.71032,1.3321,0.72188,0.4832,0.50956,1.2317,0.59866,1.5374,0.61334,0.33588,1.3527,0.49187,0.51577,0.69219,0.54423,0.74529,0.54865,0.44887,-1.204,-1.6158,-1.2705,-1.7398,-1.2808,-1.0478
1,0.8749,-1.7993,-1.5392,0.80788,1.4363,0.6055,0.56539,1.4375,0.52103,0.76545,3.2374,2.3692,0.66969,-5.825,-3.6468,0.65266,2.063,0.36663,0.31967,2.0665,0.27147,0.52727,2.9632,0.222,0.18074,2.9706,0.14145,2.423,0.29754,0.70681,1.2566,0.52975,0.49466,1.2577,0.45585,-1.4536,-2.5843,-1.0895,-1.0173,-2.5865,-0.93748
